食材:ID,:LABEL,amount,eat_method,name,not_user,pickking_time,production_method,production_place,side_effects,taste,toxicity,user
182,食材,,,五味子,外有表邪、内有实热或咳嗽初起、麻疹初发者禁服。,,,黑龙江,,,,适宜盗汗者、心悸、多梦、失眠者、遗精、滑精者。
183,食材,9～15g,,罗汉果,不适宜糖尿病患者、风寒感冒、咳嗽患者。,秋季果实由嫩绿色变深绿色时采收,,中国广西,,,,适宜失音者、扁桃体发炎者、咽喉炎患者。
184,食材,,,女贞子,脾胃虚寒及肾阳不足者禁服。,,,,,,,一般人都可食用。
185,食材,,,南沙参,"风寒咳嗽者忌服。
",,,四川,,,,一般人群均可食用。
186,食材,2-10g,,麻黄,体虚自汗、盗汗、虚喘及阴虚阳亢者禁服。,8-10月,,内蒙古,,,无毒,一般人群都可食用。
187,食材,,,牛膝,"中气下陷，脾虚泄泻，下元不固，梦遗滑精，月经过多及孕妇禁服。
",冬季茎叶枯萎时采挖,,,,,无毒,一般人群均可食用。
188,食材,3～l0g,,佩兰,"阴虚血燥，气虚腹胀者慎服。
",秋二季采割,,中国,,,,一般人群均可食用。
189,食材,0.3～0.6g,,马钱子,孕妇禁用。,冬季采收,,云南地区,,,有大毒,一般人群均可食用。
190,食材,10～15g,,蒲公英,非实热症禁服。,春至秋季花初开时,,俄罗斯,,,无毒,适宜咽喉疼痛者、肿毒者。
191,食材,2～3枚,,胖大海,脾虚寒泻者慎服。,夏季,,分布于越南,,,小毒,一般人皆可食用。
192,食材,6～12g,,青蒿,脾胃虚寒者慎服,秋季花盛开时,,遍及全国,,,,一般人群都可食用。
193,食材,,,生地黄,脾虚泄泻胃寒食少、胸膈有痰者慎服。,,,,,,,一般人都可食用。
194,食材,,,肉苁蓉,相火偏旺、胃弱便溏、实热便结者禁服。,,,,,,,适宜性功能衰退的男子；月经不调、不孕、四肢不温、腰膝酸痛的女性；体质虚弱的老年人、高血压患者、便秘者
195,食材,,,蛇肉,疾、疮疡者忌食。,,,,,,,一般人均可食用。尤其适合风湿痹症，肢体麻木，过敏性皮肤病，脊柱炎、骨结核、关节结核、淋巴结核及末稍神经麻痹者食用。
196,食材,,,大麦,一般人群均可食用。,,,全世界大部分地区均有种植,,,,一般人群均可食用，适宜胃气虚弱、消化不良者食用；凡肝病、食欲不振、伤食后胃满腹胀者、妇女回乳时乳房胀痛者宜食大麦芽。
197,食材,,,枇杷叶,肺寒咳嗽及胃寒呕吐者禁服。,,,,,,,一般人群都可食用。
198,食材,3～10g,,秦艽,"久病虚寒，尿多，便溏者禁服。
",春,,蒙古，俄罗斯，中国大陆的内蒙古,,,无毒 (《神农本草经》),一般人群均可食用。
199,食材,,,桑螵蛸,阴虚火旺或膀胱有湿热者慎服。,深秋至次春收集,,,,,,一般人群均可食用。
200,食材,9～12g,,桑寄生,一般人皆可食用。,冬季至次春采割,,河南,,,,风湿痹痛，腰膝酸软，筋骨无力患者；妊娠下血，胎动不安患者。
201,食材,6-12g,,山茱萸,命门火炽，肝阳上亢，及素有湿热，小便不利者禁服。,秋末冬初果皮变红时采收,,浙江,,,无毒,一般人群都可食用。
202,食材,1～5g,,肉桂,"阴虚火旺、里有实热，血热妄行及孕妇禁服。

",秋季剥取,,福建,,,,一般人群均可食用。
203,食材,5-10g,,桑叶,肝燥者禁用。,初霜后,,我国南北各地种植广泛,,,无毒,一般人群都可食用。
204,食材,6～12g,,青风藤,脾胃虚寒者慎服。,秋末冬初采割,,浙江,,,,一般人群都可食用。
205,食材,,,沙苑蒺藜,"阴虚火旺及湿热下注之遗精，膀胱湿热之淋浊带下禁服。
",,,,,,,一般人群均可食用。
206,食材,3-10g,,羌活,阴虚血亏，气虚多汗者慎服。,春,,分布于中国的陕西,,,无毒,一般人群都可食用。
207,食材,9～30g,,太子参,表实邪盛者不宜用太子参。,夏季茎叶大部分枯萎时采挖,,湖北,,,,一般人皆可食用。
208,食材,,,酸枣仁,内有实邪郁火及肾虚滑泄梦遗者慎服。,,,,,,,一般人都可食用。
209,食材,,,伸筋藤,孕妇及产后忌服。,,,,,,,一般人群均可食用。
210,食材,,,桑椹子,脾胃虚寒便溏者、孕妇禁服。,,,,,,,一般人都可食用。
211,食材,,,水面筋,一般人群均可食用。,,,,,,,一般人群均可食用，尤适宜体虚劳倦、内热烦渴时食用。
212,食材,,,天门冬,虚寒泄泻及风寒咳嗽者禁服。,,,,,,,一般人都可食用。
213,食材,,,蛇蜕,"孕妇禁服。
",春末夏初或冬初,,,,,,一般人群均可食用。
214,食材,,,小麦,一般人群均可食用。,,,,,,,适宜心血不足的失眠多梦、心悸不安、多呵欠、喜悲伤欲哭，古称妇人脏燥(癔病)者食用；患有脚气病、末梢神经炎者宜食小麦；体虚自汗盗汗多汗者，宜食浮小麦；也适宜妇人回乳时食用。
215,食材,,,小麦富强粉,一般人群均可食用。,,,,,,,一般人皆可食用，偏食者尤其适合食用。
216,食材,,,小麦面粉,一般人群均可食用。,,,,,,,一般人皆可食用，偏食者尤其适合食用。
217,食材,,,石决明,脾胃虚寒者慎服，消化不良，胃酸缺乏者禁服。,,,,,,,一般人都可食用。
218,食材,,,石菖蒲,"阴虚亏虚，阴虚阳亢，汗多及滑精者慎服。
",,,,,,,一般人群均可食用。
219,食材,,,松针,"倘因血虚风燥致病者禁用之。
",,,,,,,关风湿致患者相宜。
220,食材,1～3g,,水蛭,"体弱血虚、孕妇、妇女月经期及有出血倾向者禁服。
",夏,,我国大部分地区均有,,,有微毒,一般人群均可食用。
221,食材,9-15g,,夏枯草,脾胃气虚者慎服。,夏季,,全国各地,,,无毒,一般人都可食用。
222,食材,外用适量,,菟丝子,"阳虚火旺、阳强不痿及大便燥结者禁服。
",秋季果实成熟时,,辽宁,,,,一般人群均可食用。
223,食材,使君子仁6～9g,,使君子,一般人群均可食用。,秋季果皮变紫黑色时采收,,缅甸至菲律宾等地,,,无毒,"适于小儿服用，为虫积腹痛、小儿疳积所常用。
"
224,食材,,,鲜菊花,菊花性凉，平素阳虚或脾虚便溏者慎食。,,,,,,,一般人皆可食用。
225,食材,,,塘葛菜,一般人群都可食用。,,,,,,,一般人群都可食用。
226,食材,,,香附,"气虚无滞者慎服；阴虚、血热者禁服。
",,,,,,,一般人群均可食用。
227,食材,9～30g,,益母草,阴虚血少、月经过多、寒滑泻利者禁服。,春,,日本,,,,一般人都可食用。
228,食材,5～10g,,五加皮,阴虚火旺者慎服。,秋二季采挖,,河南,,,有小毒 (《药性论》),一般人都可食用。
229,食材,,,奶酪,一般人群均可食用。,,,,,,,一般人群均可食用对于孕妇、中老年人及成长发育旺盛的青少年儿童来说，奶酪是最好的补钙食品之一。
230,食材,3-9g,,香薷,表虚自汗、阴虚有热者禁服。,夏,,河南,,,无毒,一般人群均可食用。
231,食材,5～10g,,薤白,"气虚者慎服。不耐蒜味者少食。
",夏,,日本,,,无毒,一般人群均可食用。
232,食材,,,玉米须,一般人群均可食用。,,,,,,,一般人群均可食用。
233,食材,5～12g,,小蓟,脾胃虚寒者忌服。,秋二季花开时采割,,全国大部分地区均产,,,无毒,一般人群均可食用。
234,食材,,,续断,"初痢勿用，怒气郁者禁服。
",,,,,,,一般人群均可食用。
235,食材,,,益智仁,阴虚火旺者禁服。,,,,,,,一般人群均可食用。
236,食材,,,小旋花,一般人皆可食用。,,,我国各地,,,,一般人皆可食用。
237,食材,,,冬瓜,冬瓜性寒凉，脾胃虚弱、肾脏虚寒、久病滑泄、阳虚肢冷者忌食。,,,,,,,一般人群均可食用。适宜肾病、水肿、肝硬化腹水、癌症、脚气病、高血压、糖尿病、动脉硬化、冠心病、肥胖、以及缺乏维生素C者多食。
238,食材,,,淫羊藿,"阴虚火旺阳强易举者禁服。
",,,江西,,,,"适宜阳痿、宫冷不孕、阳虚性高血压、更年期症人群。
"
239,食材,,,豆瓣菜,孕妇及寒性咳嗽者不宜食用。,,,,,,,一般人群均可食用。
240,食材,,,鸭舌草,一般人群均可食用。,,,,,,,食用于急性支气管炎和百日咳人群。
241,食材,,,茵陈蒿,脾虚血亏而致的虚黄、萎黄禁服。,,,,,,,一般人都可食用。
242,食材,,,佛手瓜,佛手瓜属于温性食物，所以凡属阴虚体热和体质虚弱的人应少食。,,,,,,,1.适合所有人食用，老少皆宜。是心脏病、高血压病患者的保健蔬菜。2.心血管疾病患者和儿童可以经常吃佛手瓜。3.同时还适宜于消化不良、胸闷气胀、呕吐、肝胃气痛(含慢性胃炎、神经性胃炎)、传染性肝炎、舌苔厚腻以及气管炎咳嗽多痰者食用。
243,食材,,,夜交藤,痰湿体质人群少食。,,,,,,无毒,适合失眠，多汗，贫血，周身酸痛，皮肤病的人群。
244,食材,,,红菜薹,一般人群均可食用。,,,,,,,一般人群均可食用。
245,食材,3～6g,,月季花,脾胃虚弱者及孕妇、月经过多者慎服。,全年可采,,湖南,,,无毒,一般人都可食用。
246,食材,,,葫芦条(干),一般人群均可食用。,,,,,,,一般人群均可食用。水肿腹胀者最宜食用。
247,食材,,,胡萝卜,一般人都可食用。,,,世界各地,,,,一般人都可食用。更适宜癌症、高血压、夜盲症、干眼症患者、营养不良、食欲不振者、皮肤粗糙者。
248,食材,,,郁金,"气血虚而无瘀滞及阴虚失血者禁服，孕妇慎服。
",冬季茎叶枯萎后采挖,,,,,无毒,一般人群均可食用。
249,食材,,,紫河车,脾虚湿困食少者慎服，表邪未解及内有实邪者禁服。,,,,,,,一般人群都可食用。
250,食材,,,糯米,凡湿热痰火偏盛之人忌食；发热、咳嗽痰黄、黄疸、腹胀之人忌食；糖尿病患者不食或少食；另外由于糯米极柔黏，难以消化，脾胃虚弱者不宜多食。,,,,,,,一般人群都能食用，适宜体虚自汗、盗汗、多汗、血虚头晕眼花、脾虚腹泻之人食用；适宜肺结核、神经衰弱、病后产后之人食用。
251,食材,,,节瓜,一般人群均可食用。,,,,,,,一般人群均可食用。肾脏病、浮肿病、糖尿病患者可多食。
252,食材,5-10g,,栀子,"凡脾胃虚寒者便溏者慎服。
",9-11月,,四川等,,,无毒,一般人群均可食用。
253,食材,6～12g,,泽兰,"血虚无瘀者慎服；孕妇禁服。
",夏,,我国大部分地区均有分布,,,无毒,一般人群均可食用。
254,食材,,,紫花地丁,"阴疽漫肿无头及脾胃虚寒者慎服。
",,,,,,,一般人群均可食用。
255,食材,,,糯米粉,凡湿热痰火偏盛之人忌食；凡发热、咳嗽痰黄、黄疸、腹胀之人忌食；糯米黏腻，若作糕饼，更难消化，故婴幼儿、老年人、病后消化力弱者忌食糯米糕饼；糖尿病患者少食或不食。,,,,,,,一般人群均可食用。
256,食材,,,珍珠母,脾胃虚寒者慎服。,,,,,,,一般人群均可食用。
257,食材,,,小米,气滞者忌用；素体虚寒，小便清长者少食。,,,,,,,一般人均可食用，小米是老人、病人、产妇宜用的滋补品。
258,食材,5～10g,,竹茹,"寒痰咳喘、胃寒呕逆及脾虚泄泻者禁服。
",全年均可采制,,,,,无毒,一般人群均可食用。
259,食材,,,薏米,据前人经验，妇女怀孕早期忌食；另外汗少、便秘者不宜食用。,,,,,,,一般人群均可食用，适宜各种癌症患者食用；适宜各种关节炎之人食用；适宜急慢性肾炎水肿、癌性腹水、面浮肢肿之人食用；适宜脚气病浮肿者食用，因为薏苡仁含维生素Bl的量比大米多得多；适宜各种疣赘及美容者食用，如青年性扁平疣、寻常性赘疣、传染性软疣、青年粉刺疙瘩以及其他皮肤营养不良粗糙者；适宜肺痿、肺痈者食用。
260,食材,,,辣椒(红、尖、干),1.不宜多食，阴虚有热者勿食；因辣椒具有较强的刺激性，容易引起口干、咳嗽、咽痛、便秘等。2.同时眼疾患者、食管炎、胃肠炎、胃溃疡、痔疮患者应少吃或忌食。3.另外除有火热病症或阴虚火旺外，高血压病，肺结核病患者也应慎食。,,,,,,,一般人群均可食用。
261,食材,,,白毫银针,一般人群均可饮用。,,,,,,,一般人群均可饮用。风热感冒，麻疹患者可多饮。
262,食材,,,羊奶,一般人都可食用。,,,,,,,一般人都可食用适宜营养不良、虚劳赢弱、消渴反胃、肺痨(肺结桉)咳嗽咯血、患有慢性肾炎之人食用。
263,食材,10～30g,,苎麻根,无实热者慎服。,冬季挖根,,我国的中部,,,无毒,一般人都可食用。
264,食材,,,油面筋,一般人群均可食用。,,,,,,,一般人群均可食用，尤适宜体虚劳倦、内热烦渴时食用。
265,食材,,,大白菜(青口),大白菜性偏寒凉，胃寒腹痛、大便溏泻及寒痢者不可多食。,,,,,,,一般人群均可食用。特别适宜脾胃气虚、大小便不利者和维生素缺乏者。
266,食材,,,高粱米,糖尿病患者应禁食高粱；大便燥结以及便秘者应少食或不食高粱。,,,,,,,一般人都可食用，适宜小儿消化不良时服食；适宜于脾胃气虚、大便溏薄之人食用；黏性较强的高粱，适宜于肺结核病人食用。
267,食材,,,莼菜,1.莼菜性寒而滑，多食易伤脾胃，发冷气，损毛皮，故脾胃虚寒的人不宜多食；2.妇女月经期及孕妇产后应少食。,,,,,,,一般人皆可食用。因其滑软细嫩，特别适合老人、儿童及消化力弱的人食用。
268,食材,,,白菜,大白菜性偏寒凉，胃寒腹痛、大便溏泻及寒痢者不可多食。,,,中国,,,,"一般人均可食用。特别适合肺热咳嗽、便秘、肾病患者多食，同时女性也应该多吃。
"
269,食材,,,籼米粉（排米粉）,糖尿病患者不宜多食。,,,,,,,一般人群均可食用。
270,食材,9～15g,,大蒜,1.大蒜辛温，多食生热，且对局部有刺激，阴虚火旺、目口舌有疾者忌食；2.患有胃溃疡、十二指肠溃疡、肝病以及阴虚火旺者忌用；3.眼病患者在治疗期间，应当禁食蒜和其他刺激性食物，否则将影响疗效；4.同时大蒜不宜食用过多容易引起动火，耗血，有碍视力，有些长期过量吃大蒜的人，到了五六十岁，会逐渐感到眼睛视物模糊不清、视力明显下降、耳鸣、口干舌燥、头重脚轻、记忆力明显下降等，这就是长期嗜食大蒜的后果，故民间有“大蒜百益而独害目”之说。,春,,江苏等省,,,无毒,一般人都可食用。大蒜特别适宜肺结核、癌症、高血压、动脉硬化患者。
271,食材,,,通心粉,一般人群均可食用。,,,,,,,一般人群均可食用。
272,食材,,,白萝卜,萝卜性偏寒凉而利肠，脾虚泄泻者慎食或少食；时胃溃疡、十二指肠溃疡、慢性胃炎、单纯甲状腺肿、先兆流产、子宫脱垂等患者忌吃。,,,我国多数地区,,,,一般人都可食用。
273,食材,,,苤蓝,一般人群均可食用。,,,,,,,一般人群均可食用。适宜胃溃疡、十二指肠溃疡、糖尿病患者以及容易骨折的老人。
274,食材,,,冰淇淋,"糖尿病患者不可贪嘴；龋具、喉痉挛、冠心病、贫血以及肝炎等病症的人，应慎食或不食冷饮，更不能一次进食过多或进食过快。
",,,,,,,"适合多数人适量食用。
"
275,食材,,,韭菜,多食会上火且不易消化，因此阴虚火旺、有眼病和胃肠虚弱的人不宜多食。,,,,,,,一般人群均能食用。适宜便秘、产后乳汁不足女性、寒性体质等人。
276,食材,,,西米,患有糖尿病者忌食。,,,,,,,一般人群均可食用，适宜体质虚弱、产后病后恢复期、消化不良、神疲乏力之人食用；适宜肺气虚、肺结核、肺痿咳嗽者食用。
277,食材,,,萝卜缨(小萝卜),一般人群都可食用。,,,,,,,一般人群都可食用。
278,食材,,,蒌蒿,一般人群均可食用。,,,,,,,一般人群均可食用。
